Each row is a participant's answer, followed by a comma, followed by the time taken for each problem.
Dashed lines separate each participant's response.

60, 4.707989499998803
96, 26.790732199999184
36, 6.2776082000018505
27, 77.09850830000141
2, 18.796673400000145
3, 8.36670050000248
-1, 94.89162249999936
34, 24.099852800001827
60, 4.099197400006233
1, 10.5411282999994
21, 1.988737300001958
28, 3.2804000999967684
67, 7.432291700002679
32, 1.899673799998709
---------------------------------------------------
60, 4.145330599996669
-1, 7.534211400001368
36, 2.807450100001006
27, 18.134440699999686
-1, 6.537647500001185
-1, 16.01525070000207
-1, 19.31717740000022
-1, 13.475809600000503
60, 3.971746700000949
-1, 8.679809399996884
21, 32.2219094999964
28, 15.31764519999706
-1, 7.404289600002812
32, 7.0442791000023135
---------------------------------------------------
60, 7.262934099999256
-1, 22.042978199999197
36, 2.732512599999609
27, 27.959111199998006
2, 13.817917099993792
3, 6.875151000000187
-1, 51.02888869999879
-1, 34.81879809999373
60, 4.193964500002039
-1, 30.38974099999905
21, 16.97864280000067
28, 12.813442799997574
-1, 29.636388999999326
32, 2.7571602999960305
---------------------------------------------------
60, 46.83770380000351
-1, 19.74152089999552
36, 3.132681200004299
27, 7.473789900002885
2, 2.9148978000011994
-1, 7.076619400002528
-1, 13.295013000002655
34, 26.125910800001293
60, 4.210629200002586
-1, 22.907490500001586
21, 2.3878115999978036
28, 10.41630250000162
67, 7.143829000000551
32, 4.293163299997104
---------------------------------------------------
60, 8.35727439999755
-1, 14.51099940000131
36, 4.4898057999962475
-1, 28.529063599999063
2, 23.66004790000443
-1, 19.306005799997365
-1, 14.449373000003106
-1, 11.280802699999185
60, 5.097345100002713
-1, 21.019240900001023
21, 8.09754619999876
28, 12.047051000001375
-1, 33.587187500001164
32, 5.098324100006721
---------------------------------------------------
60, 4.234638200003246
-1, 6.401955699999235
36, 3.9143124999973224
27, 6.021846399999049
96, 1.6279762999984086
-1, 5.492052800000238
-1, 4.882543200001237
33, 9.193444099997578
60, 2.763885400003346
-1, 5.75389179999911
21, 4.1645578000025125
28, 5.02108639999642
-1, 5.793337600000086
32, 2.1546248000013293
---------------------------------------------------
60, 4.0993321999994805
97, 9.753343500000483
36, 7.856114299996989
27, 4.503292000001238
2, 11.585492000005615
-1, 22.76671489999717
-1, 5.659557200000563
34, 28.685682700001053
60, 3.3718232000028365
-1, 24.217371900005674
21, 3.2275450000015553
28, 10.13848109999526
-1, 5.142939299999853
32, 3.3551280999963637
---------------------------------------------------
60, 5.067098600004101
-1, 14.448206899993238
36, 2.722717399999965
27, 10.598361299998942
54, 9.553345100001025
3, 7.602057099997182
-1, 5.567484699997294
33, 15.688596400003007
60, 2.5845117999997456
-1, 4.073142699999153
21, 5.3227613999988534
28, 10.64022180000029
26, 14.614304599999741
32, 1.9179930000027525
---------------------------------------------------
60, 29.89954150000267
-1, 43.50838119999389
36, 3.8850422999967122
27, 18.350397499998508
-1, 22.70215449999523
-1, 12.297402600001078
28, 26.129733599998872
-1, 10.93425489999936
60, 1.6296939000021666
-1, 12.058487599999353
21, 3.4993860999966273
28, 20.768940699999803
-1, 8.491882900001656
32, 1.3912322999967728
---------------------------------------------------
60, 3.935656800000288
-1, 6.913293399993563
36, 5.957605800002057
27, 7.650306099996669
96, 8.797441599999729
-1, 5.293914100002439
-1, 8.580936399994243
33, 5.62776259999373
60, 4.682563000002119
-1, 9.120651099998213
21, 3.698112799997034
28, 6.719136699997762
-1, 4.649693700004718
32, 1.8448757999940426
---------------------------------------------------
60, 3.098315100003674
-1, 10.233726200000092
36, 3.3995217000046978
-1, 15.013578400001279
2, 7.480147399997804
3, 17.271447300001455
-1, 24.441765999996278
-1, 19.359331600004225
60, 3.9257845000029192
-1, 12.57535359999747
21, 6.668439000000944
28, 19.035830900000292
-1, 5.371701300005952
32, 1.7972567999968305
---------------------------------------------------
60, 5.261935100003029  **
-1, 29.76215769999544
36, 4.76531700000487
27, 13.782701199997973
-1, 14.207001700000546
-1, 16.327841700003773
63, 36.03111780000472
-1, 20.168765800000983
60, 3.1261211000019102
4, 19.06297430000268
20, 36.133724500003154
28, 10.165615999998408
41, 22.88837269999931
32, 14.254552400001558
---------------------------------------------------
60, 20.35027419999824  **
-1, 52.870629699995334
36, 4.454787099995883
43, 75.3980120999986
2, 35.14516929999809
-1, 20.306066400000418
63, 65.92011510000157
-1, 70.97680940000282
60, 6.039570000000822
-1, 18.3644787000012
21, 35.92761819999578
-1, 27.263020899998082
41, 20.201894700003322
32, 3.1393373000028078
---------------------------------------------------
-1, 15.280710899998667
-1, 8.3591860000015
36, 20.401147700002184
-1, 32.510560100003204
-1, 8.516698899999028
-1, 25.157231699995464
-1, 27.58957289999671
-1, 16.312958499998786
60, 3.2343078999983845
-1, 5.926512999998522
21, 5.872277999995276
28, 6.647299899996142
-1, 33.46848320000572
32, 2.499266799997713
---------------------------------------------------
60, 27.123214000006556
-1, 14.773672700001043
36, 3.2618788999971002
27, 18.94282750000275
-1, 15.021189200000663
3, 15.683110800004215
-1, 7.677538599993568
-1, 6.608713299996452
60, 4.348511099997268
-1, 14.543940600000496
21, 9.789246000000276
28, 7.177108200005023
-1, 12.145709099997475
32, 2.0804973999984213
---------------------------------------------------
60, 8.212043999999878
-1, 8.147841400001198
36, 2.6425177000055555
27, 18.508448699998553
2, 6.520018600000185
-1, 3.9446619000082137
-1, 10.534118800002034
-1, 15.186251999999513
60, 2.595149099986884
-1, 11.360212800005684
20, 19.346371899999212
28, 10.68620669998927
-1, 23.74649409999256
32, 2.3530211000033887
---------------------------------------------------
